filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,proper name,in FULL pattern
rccd050105.0036.fits,A0620-00,06:22:44.67,-00:20:46.3,2005-01-06,03:06:39,2453376.62963,360.0,1.19,V,H,A0620-00,4
rccd050106.0035.fits,A0620-00,06:22:44.97,-00:20:42.3,2005-01-07,03:09:12,2453377.6314,360.0,1.18,I,H,A0620-00,4
rccd050106.0036.fits,A0620-00,06:22:45.10,-00:20:42.8,2005-01-07,03:17:12,2453377.63695,360.0,1.17,V,H,A0620-00,4
rccd050108.0036.fits,A0620-00,06:22:44.78,-00:20:55.0,2005-01-09,03:35:30,2453379.64966,360.0,1.15,I,H,A0620-00,4
rccd050108.0037.fits,A0620-00,06:22:44.68,-00:20:55.0,2005-01-09,03:43:29,2453379.65521,360.0,1.15,V,H,A0620-00,4
rccd050109.0037.fits,A0620-00,06:22:44.91,-00:20:59.7,2005-01-10,03:23:29,2453380.64132,360.0,1.16,I,H,A0620-00,4
rccd050109.0038.fits,A0620-00,06:22:45.01,-00:20:59.7,2005-01-10,03:31:29,2453380.64687,360.0,1.15,V,H,A0620-00,4
rccd050110.0063.fits,A0620-00,06:22:44.88,-00:20:37.0,2005-01-11,03:52:50,2453381.6617,360.0,1.15,I,H,A0620-00,4
rccd050110.0064.fits,A0620-00,06:22:45.16,-00:20:37.3,2005-01-11,04:00:48,2453381.66723,360.0,1.15,V,H,A0620-00,4
rccd050111.0034.fits,A0620-00,06:22:45.04,-00:20:51.6,2005-01-12,02:29:22,2453382.60373,360.0,1.21,I,H,A0620-00,4
rccd050111.0035.fits,A0620-00,06:22:45.01,-00:20:52.2,2005-01-12,02:37:21,2453382.60928,360.0,1.19,V,H,A0620-00,4
rccd050112.0048.fits,A0620-00,06:22:44.48,-00:20:44.4,2005-01-13,03:41:23,2453383.65374,360.0,1.15,I,H,A0620-00,4
rccd050112.0049.fits,A0620-00,06:22:44.63,-00:20:45.2,2005-01-13,03:49:22,2453383.65928,360.0,1.15,V,H,A0620-00,4
rccd050113.0038.fits,A0620-00,06:22:44.49,-00:20:45.3,2005-01-14,02:23:22,2453384.59956,360.0,1.2,I,H,A0620-00,4
rccd050113.0039.fits,A0620-00,06:22:44.44,-00:20:46.2,2005-01-14,02:31:21,2453384.60511,360.0,1.19,V,H,A0620-00,4
rccd050114.0043.fits,A0620-00,06:22:44.47,-00:20:45.1,2005-01-15,03:17:06,2453385.63688,360.0,1.15,I,H,A0620-00,4
rccd050114.0044.fits,A0620-00,06:22:44.46,-00:20:46.2,2005-01-15,03:25:05,2453385.64242,360.0,1.15,V,H,A0620-00,4
rccd050115.0028.fits,A0620-00,06:22:44.49,-00:20:44.9,2005-01-16,02:41:32,2453386.61218,360.0,1.17,I,H,A0620-00,4
rccd050115.0029.fits,A0620-00,06:22:44.51,-00:20:46.2,2005-01-16,02:49:30,2453386.61771,360.0,1.16,V,H,A0620-00,4
rccd050116.0048.fits,A0620-00,06:22:44.97,-00:20:44.7,2005-01-17,03:18:35,2453387.63792,360.0,1.15,I,H,A0620-00,4
rccd050116.0049.fits,A0620-00,06:22:44.98,-00:20:43.2,2005-01-17,03:26:34,2453387.64345,360.0,1.15,V,H,A0620-00,4
rccd050122.0019.fits,A0620-00,06:22:44.48,-00:20:45.5,2005-01-23,02:15:42,2453393.59424,360.0,1.17,I,H,A0620-00,4
rccd050122.0020.fits,A0620-00,06:22:44.53,-00:20:46.6,2005-01-23,02:23:41,2453393.59978,360.0,1.16,V,H,A0620-00,4
rccd050123.0051.fits,A0620-00,06:22:45.54,-00:20:49.9,2005-01-24,03:35:56,2453394.64996,360.0,1.17,I,H,A0620-00,4
rccd050123.0052.fits,A0620-00,06:22:45.79,-00:20:50.0,2005-01-24,03:44:05,2453394.65562,360.0,1.18,V,H,A0620-00,8
rccd050124.0042.fits,A0620-00,06:22:44.79,-00:20:59.8,2005-01-25,03:11:16,2453395.63283,360.0,1.16,B,H,A0620-00,7
rccd050125.0049.fits,A0620-00,06:22:45.83,-00:21:11.0,2005-01-26,02:18:31,2453396.5962,360.0,1.16,B,H,A0620-00,1
rccd050125.0050.fits,A0620-00,06:22:44.50,-00:20:45.8,2005-01-26,02:26:27,2453396.60171,360.0,1.15,V,H,A0620-00,1
rccd050125.0051.fits,A0620-00,06:22:44.45,-00:20:45.5,2005-01-26,02:34:26,2453396.60725,360.0,1.15,I,H,A0620-00,1
rccd050126.0036.fits,A0620-00,06:22:44.48,-00:20:45.5,2005-01-27,02:11:51,2453397.59157,360.0,1.16,B,H,A0620-00,1
rccd050126.0037.fits,A0620-00,06:22:44.66,-00:20:46.5,2005-01-27,02:19:46,2453397.59707,360.0,1.16,V,H,A0620-00,1
rccd050126.0038.fits,A0620-00,06:22:44.66,-00:20:46.4,2005-01-27,02:27:46,2453397.60262,360.0,1.15,I,H,A0620-00,1
rccd050127.0042.fits,A0620-00,06:22:44.51,-00:20:45.4,2005-01-28,02:14:27,2453398.59338,360.0,1.16,B,H,A0620-00,1
rccd050127.0043.fits,A0620-00,06:22:44.54,-00:20:46.5,2005-01-28,02:22:24,2453398.59889,360.0,1.15,V,H,A0620-00,1
rccd050127.0044.fits,A0620-00,06:22:44.50,-00:20:46.2,2005-01-28,02:30:23,2453398.60444,360.0,1.15,I,H,A0620-00,1
rccd050128.0034.fits,A0620-00,06:22:44.47,-00:20:45.3,2005-01-29,02:30:58,2453399.60485,360.0,1.15,B,H,A0620-00,1
rccd050128.0035.fits,A0620-00,06:22:44.49,-00:20:45.3,2005-01-29,02:38:54,2453399.61035,360.0,1.15,V,H,A0620-00,1
rccd050128.0036.fits,A0620-00,06:22:44.59,-00:20:45.8,2005-01-29,02:46:53,2453399.61589,360.0,1.15,I,H,A0620-00,1
rccd050129.0036.fits,A0620-00,06:22:44.50,-00:20:45.3,2005-01-30,01:47:16,2453400.57449,360.0,1.17,B,H,A0620-00,1
rccd050129.0037.fits,A0620-00,06:22:44.51,-00:20:46.3,2005-01-30,01:55:12,2453400.58,360.0,1.16,V,H,A0620-00,1
rccd050129.0038.fits,A0620-00,06:22:44.66,-00:20:46.8,2005-01-30,02:03:12,2453400.58556,360.0,1.16,I,H,A0620-00,1
rccd050130.0015.fits,A0620-00,06:22:44.48,-00:20:45.1,2005-01-31,01:31:30,2453401.56355,360.0,1.18,B,H,A0620-00,1
rccd050130.0016.fits,A0620-00,06:22:44.53,-00:20:46.8,2005-01-31,01:39:18,2453401.56896,360.0,1.17,V,H,A0620-00,1
rccd050130.0017.fits,A0620-00,06:40:17.52,-04:23:20.5,2005-01-31,01:47:11,2453401.57444,360.0,1.14,I,H,A0620-00,1
rccd050131.0007.fits,A0620-00,06:22:44.49,-00:20:45.3,2005-02-01,00:51:26,2453402.53572,360.0,1.24,B,H,A0620-00,1
rccd050131.0008.fits,A0620-00,06:22:44.45,-00:20:45.8,2005-02-01,00:59:20,2453402.54121,360.0,1.23,V,H,A0620-00,1
rccd050131.0009.fits,A0620-00,06:22:44.39,-00:20:45.5,2005-02-01,01:07:14,2453402.5467,360.0,1.21,I,H,A0620-00,1
rccd050201.0054.fits,A0620-00,06:22:44.51,-00:20:44.8,2005-02-02,03:55:15,2453403.66337,360.0,1.27,B,H,A0620-00,1
rccd050201.0055.fits,A0620-00,06:22:44.61,-00:20:46.2,2005-02-02,04:03:10,2453403.66887,360.0,1.29,V,H,A0620-00,1
rccd050201.0056.fits,A0620-00,06:22:44.71,-00:20:48.3,2005-02-02,04:11:09,2453403.67442,360.0,1.31,I,H,A0620-00,1
rccd050202.0021.fits,A0620-00,06:22:46.14,-00:20:44.3,2005-02-03,02:44:44,2453404.6144,360.0,1.16,B,H,A0620-00,1
rccd050202.0022.fits,A0620-00,06:22:46.26,-00:20:44.2,2005-02-03,02:52:50,2453404.62003,360.0,1.17,V,H,A0620-00,1
rccd050202.0023.fits,A0620-00,06:22:46.45,-00:20:44.0,2005-02-03,03:00:49,2453404.62557,360.0,1.18,I,H,A0620-00,1
rccd050203.0042.fits,A0620-00,06:22:44.44,-00:20:47.0,2005-02-04,03:17:11,2453405.63694,360.0,1.2,B,H,A0620-00,1
rccd050203.0043.fits,A0620-00,06:22:44.43,-00:20:46.1,2005-02-04,03:25:07,2453405.64245,360.0,1.22,V,H,A0620-00,1
rccd050203.0044.fits,A0620-00,06:22:44.41,-00:20:45.6,2005-02-04,03:33:07,2453405.648,360.0,1.23,I,H,A0620-00,1
rccd050204.0060.fits,A0620-00,06:22:44.31,-00:20:53.4,2005-02-05,05:06:18,2453406.71272,360.0,1.64,B,H,A0620-00,1
rccd050204.0061.fits,A0620-00,06:22:44.25,-00:20:54.3,2005-02-05,05:14:14,2453406.71822,360.0,1.7,V,H,A0620-00,1
rccd050204.0062.fits,A0620-00,06:22:44.28,-00:20:56.0,2005-02-05,05:22:22,2453406.72387,360.0,1.77,I,H,A0620-00,1
rccd050205.0032.fits,A0620-00,06:22:44.38,-00:20:50.5,2005-02-06,03:52:34,2453407.6615,360.0,1.3,B,H,A0620-00,1
rccd050205.0033.fits,A0620-00,06:22:44.45,-00:20:50.6,2005-02-06,04:00:29,2453407.66701,360.0,1.33,V,H,A0620-00,1
rccd050205.0034.fits,A0620-00,06:22:44.67,-00:20:51.1,2005-02-06,04:08:29,2453407.67256,360.0,1.36,I,H,A0620-00,1
rccd050206.0055.fits,A0620-00,06:22:44.14,-00:21:01.5,2005-02-07,05:37:41,2453408.7345,360.0,2.01,B,H,A0620-00,1
rccd050206.0056.fits,A0620-00,06:22:43.99,-00:21:00.8,2005-02-07,05:45:35,2453408.74,360.0,2.12,V,H,A0620-00,1
rccd050206.0057.fits,A0620-00,06:22:43.98,-00:21:02.4,2005-02-07,05:53:35,2453408.74555,360.0,2.24,I,H,A0620-00,1
rccd050207.0024.fits,A0620-00,06:22:44.37,-00:20:25.8,2005-02-08,02:14:16,2453409.59325,360.0,1.16,B,H,A0620-00,1
rccd050207.0025.fits,A0620-00,06:22:44.46,-00:20:25.0,2005-02-08,02:22:08,2453409.59871,360.0,1.16,V,H,A0620-00,1
rccd050207.0026.fits,A0620-00,06:22:44.56,-00:20:25.5,2005-02-08,02:30:07,2453409.60425,360.0,1.17,I,H,A0620-00,1
rccd050208.0061.fits,A0620-00,06:22:44.28,-00:20:45.3,2005-02-09,05:13:08,2453410.71746,360.0,1.83,B,H,A0620-00,1
rccd050208.0062.fits,A0620-00,06:22:44.21,-00:20:46.4,2005-02-09,05:21:13,2453410.72307,360.0,1.91,V,H,A0620-00,1
rccd050208.0063.fits,A0620-00,06:22:44.10,-00:20:46.6,2005-02-09,05:29:12,2453410.72862,360.0,2.01,I,H,A0620-00,1
rccd050209.0064.fits,A0620-00,06:22:44.61,-00:20:53.9,2005-02-10,05:02:38,2453411.71016,360.0,1.77,B,H,A0620-00,1
rccd050209.0065.fits,A0620-00,06:22:44.62,-00:20:56.1,2005-02-10,05:10:35,2453411.71569,360.0,1.84,V,H,A0620-00,1
rccd050209.0066.fits,A0620-00,06:22:44.55,-00:20:56.5,2005-02-10,05:18:33,2453411.72122,360.0,1.93,I,H,A0620-00,1
rccd050211.0050.fits,A0620-00,06:22:44.47,-00:20:44.3,2005-02-12,03:59:05,2453413.66604,360.0,1.41,B,H,A0620-00,1
rccd050211.0051.fits,A0620-00,06:22:44.42,-00:20:44.3,2005-02-12,04:07:01,2453413.67154,360.0,1.45,V,H,A0620-00,1
rccd050211.0052.fits,A0620-00,06:22:44.40,-00:20:45.6,2005-02-12,04:14:59,2453413.67708,360.0,1.49,I,H,A0620-00,1
rccd050212.0030.fits,A0620-00,06:22:44.50,-00:20:45.1,2005-02-13,02:17:12,2453414.59529,360.0,1.17,B,H,A0620-00,1
rccd050212.0031.fits,A0620-00,06:22:44.74,-00:20:45.1,2005-02-13,02:25:09,2453414.6008,360.0,1.18,V,H,A0620-00,1
rccd050212.0032.fits,A0620-00,06:22:44.86,-00:20:45.2,2005-02-13,02:33:17,2453414.60645,360.0,1.19,I,H,A0620-00,1
rccd050213.0031.fits,A0620-00,06:22:44.50,-00:20:44.6,2005-02-14,03:14:17,2453415.63492,360.0,1.28,B,H,A0620-00,1
rccd050213.0032.fits,A0620-00,06:22:44.98,-00:20:47.6,2005-02-14,03:37:27,2453415.65101,360.0,1.36,V,H,A0620-00,1
rccd050213.0033.fits,A0620-00,06:22:45.02,-00:20:48.7,2005-02-14,03:45:26,2453415.65656,360.0,1.39,I,H,A0620-00,1
rccd050219.0052.fits,A0620-00,06:22:44.20,-00:20:45.2,2005-02-20,04:27:15,2453421.68559,360.0,1.8,B,H,A0620-00,1
rccd050219.0053.fits,A0620-00,06:22:44.32,-00:20:44.9,2005-02-20,04:35:17,2453421.69118,360.0,1.88,V,H,A0620-00,1
rccd050219.0054.fits,A0620-00,06:22:44.25,-00:20:45.3,2005-02-20,04:43:33,2453421.69692,360.0,1.98,I,H,A0620-00,1
rccd050220.0079.fits,A0620-00,06:22:44.66,-00:20:52.0,2005-02-21,04:32:41,2453422.68937,360.0,1.9,B,H,A0620-00,1
rccd050220.0080.fits,A0620-00,06:22:44.56,-00:20:51.5,2005-02-21,04:40:56,2453422.6951,360.0,1.99,V,H,A0620-00,1
rccd050220.0081.fits,A0620-00,06:22:44.49,-00:20:52.6,2005-02-21,04:49:03,2453422.70073,360.0,2.1,I,H,A0620-00,1
rccd050221.0030.fits,A0620-00,06:22:44.88,-00:20:45.2,2005-02-22,03:01:58,2453423.62637,360.0,1.34,B,H,A0620-00,1
rccd050221.0031.fits,A0620-00,06:22:45.03,-00:20:46.3,2005-02-22,03:10:03,2453423.63199,360.0,1.37,V,H,A0620-00,1
rccd050221.0032.fits,A0620-00,06:22:44.97,-00:20:46.4,2005-02-22,03:18:11,2453423.63763,360.0,1.41,I,H,A0620-00,1
rccd050222.0001.fits,A0620-00,06:22:44.43,-00:20:44.5,2005-02-23,02:22:52,2453424.59922,360.0,1.24,B,H,A0620-00,1
rccd050222.0002.fits,A0620-00,06:22:44.60,-00:20:46.6,2005-02-23,02:30:40,2453424.60464,360.0,1.26,V,H,A0620-00,1
rccd050222.0003.fits,A0620-00,06:22:44.68,-00:20:48.3,2005-02-23,02:38:45,2453424.61025,360.0,1.28,I,H,A0620-00,1
rccd050223.0077.fits,A0620-00,06:22:43.71,-00:20:57.9,2005-02-24,04:56:55,2453425.7062,360.0,2.43,B,H,A0620-00,1
rccd050223.0078.fits,A0620-00,06:22:43.70,-00:20:58.1,2005-02-24,05:04:58,2453425.71179,360.0,2.6,V,H,A0620-00,1
rccd050223.0079.fits,A0620-00,06:22:43.83,-00:21:01.5,2005-02-24,05:13:04,2453425.71742,360.0,2.8,I,H,A0620-00,1
rccd050224.0044.fits,A0620-00,06:22:44.49,-00:20:44.8,2005-02-25,04:15:39,2453426.67754,360.0,1.88,B,H,A0620-00,1
rccd050224.0045.fits,A0620-00,06:22:44.39,-00:20:44.7,2005-02-25,04:23:44,2453426.68315,360.0,1.98,V,H,A0620-00,1
rccd050224.0046.fits,A0620-00,06:22:44.31,-00:20:45.3,2005-02-25,04:31:50,2453426.68878,360.0,2.08,I,H,A0620-00,1
rccd050225.0053.fits,A0620-00,06:22:45.36,-00:20:44.3,2005-02-26,04:10:14,2453427.67377,360.0,1.87,B,H,A0620-00,1
rccd050225.0054.fits,A0620-00,06:22:45.22,-00:20:44.6,2005-02-26,04:18:17,2453427.67937,360.0,1.96,V,H,A0620-00,1
rccd050225.0055.fits,A0620-00,06:22:45.12,-00:20:44.7,2005-02-26,04:26:34,2453427.68513,360.0,2.06,I,H,A0620-00,1
rccd050226.0056.fits,A0620-00,06:22:46.12,-00:20:44.7,2005-02-27,04:05:52,2453428.67074,360.0,1.86,B,H,A0620-00,1
rccd050226.0057.fits,A0620-00,06:22:46.07,-00:20:45.1,2005-02-27,04:14:04,2453428.67644,360.0,1.95,V,H,A0620-00,1
rccd050226.0058.fits,A0620-00,06:22:45.99,-00:20:46.5,2005-02-27,04:22:21,2453428.68219,360.0,2.06,I,H,A0620-00,1
rccd050227.0033.fits,A0620-00,06:22:46.61,-00:20:45.1,2005-02-28,02:33:45,2453429.60677,360.0,1.33,B,H,A0620-00,1
rccd050227.0034.fits,A0620-00,06:22:46.83,-00:20:44.9,2005-02-28,02:41:58,2453429.61248,360.0,1.35,V,H,A0620-00,1
rccd050227.0035.fits,A0620-00,06:22:46.94,-00:20:44.8,2005-02-28,02:50:06,2453429.61813,360.0,1.39,I,H,A0620-00,1
rccd050228.0031.fits,A0620-00,06:22:44.47,-00:20:44.9,2005-03-01,02:34:33,2453430.60733,360.0,1.34,B,H,A0620-00,1
rccd050228.0032.fits,A0620-00,06:22:44.66,-00:20:46.8,2005-03-01,02:42:37,2453430.61293,360.0,1.37,V,H,A0620-00,1
rccd050228.0033.fits,A0620-00,06:22:44.65,-00:20:47.9,2005-03-01,02:50:45,2453430.61858,360.0,1.41,I,H,A0620-00,1
rccd050301.0030.fits,A0620-00,06:22:44.49,-00:20:44.7,2005-03-02,02:13:28,2453431.59269,360.0,1.29,B,H,A0620-00,1
rccd050301.0031.fits,A0620-00,06:22:44.61,-00:20:44.9,2005-03-02,02:21:42,2453431.5984,360.0,1.31,V,H,A0620-00,1
rccd050301.0032.fits,A0620-00,06:22:44.85,-00:20:46.3,2005-03-02,02:29:59,2453431.60417,360.0,1.34,I,H,A0620-00,1
rccd050302.0025.fits,A0620-00,06:22:44.48,-00:20:44.7,2005-03-03,02:27:29,2453432.60242,360.0,1.35,B,H,A0620-00,1
rccd050302.0026.fits,A0620-00,06:22:44.58,-00:20:45.8,2005-03-03,02:35:32,2453432.60801,360.0,1.38,V,H,A0620-00,1
rccd050302.0027.fits,A0620-00,06:22:44.51,-00:20:44.9,2005-03-03,02:43:38,2453432.61364,360.0,1.41,I,H,A0620-00,1
rccd050303.0032.fits,A0620-00,06:22:44.48,-00:20:44.6,2005-03-04,02:59:16,2453433.62449,360.0,1.51,B,H,A0620-00,1
rccd050303.0033.fits,A0620-00,06:22:44.58,-00:20:43.8,2005-03-04,03:07:29,2453433.6302,360.0,1.55,V,H,A0620-00,1
rccd050303.0034.fits,A0620-00,06:22:44.61,-00:20:44.1,2005-03-04,03:15:46,2453433.63595,360.0,1.61,I,H,A0620-00,1
rccd050304.0022.fits,A0620-00,06:22:44.48,-00:20:44.7,2005-03-05,02:12:11,2453434.5918,360.0,1.32,B,H,A0620-00,1
rccd050304.0023.fits,A0620-00,06:22:44.77,-00:20:46.6,2005-03-05,02:20:24,2453434.5975,360.0,1.35,V,H,A0620-00,1
rccd050304.0024.fits,A0620-00,06:22:44.86,-00:20:47.2,2005-03-05,02:28:40,2453434.60324,360.0,1.38,I,H,A0620-00,1
rccd050306.0041.fits,A0620-00,06:22:44.49,-00:20:44.8,2005-03-07,03:28:25,2453436.64474,360.0,1.8,B,H,A0620-00,1
rccd050306.0042.fits,A0620-00,06:22:44.45,-00:20:45.8,2005-03-07,03:36:29,2453436.65034,360.0,1.89,V,H,A0620-00,1
rccd050306.0043.fits,A0620-00,06:22:44.40,-00:20:46.8,2005-03-07,03:44:44,2453436.65607,360.0,1.98,I,H,A0620-00,1
rccd050308.0036.fits,A0620-00,06:22:44.43,-00:20:44.3,2005-03-09,03:32:46,2453438.64776,360.0,1.93,B,H,A0620-00,1
rccd050308.0037.fits,A0620-00,06:22:44.32,-00:20:44.7,2005-03-09,03:40:51,2453438.65338,360.0,2.03,V,H,A0620-00,1
rccd050308.0038.fits,A0620-00,06:22:44.18,-00:20:44.8,2005-03-09,03:48:59,2453438.65902,360.0,2.14,I,H,A0620-00,1
rccd050310.0021.fits,A0620-00,06:22:46.22,-00:20:44.7,2005-03-11,02:17:57,2453440.5958,360.0,1.43,B,H,A0620-00,1
rccd050310.0022.fits,A0620-00,06:22:46.18,-00:20:44.0,2005-03-11,02:26:10,2453440.6015,360.0,1.48,V,H,A0620-00,1
rccd050310.0023.fits,A0620-00,06:22:46.19,-00:20:44.2,2005-03-11,02:34:26,2453440.60725,360.0,1.52,I,H,A0620-00,1
rccd050313.0034.fits,A0620-00,06:22:44.46,-00:20:44.7,2005-03-14,03:00:31,2453443.62536,360.0,1.8,B,H,A0620-00,1
rccd050313.0035.fits,A0620-00,06:22:44.43,-00:20:46.1,2005-03-14,03:08:44,2453443.63107,360.0,1.88,V,H,A0620-00,1
rccd050313.0036.fits,A0620-00,06:22:44.38,-00:20:46.5,2005-03-14,03:16:52,2453443.63672,360.0,1.98,I,H,A0620-00,1
rccd050316.0013.fits,A0620-00,06:22:44.40,-00:20:44.9,2005-03-17,00:11:48,2453446.5082,360.0,1.17,B,H,A0620-00,1
rccd050316.0014.fits,A0620-00,06:22:44.75,-00:20:45.5,2005-03-17,00:20:02,2453446.51391,360.0,1.18,V,H,A0620-00,1
rccd050316.0015.fits,A0620-00,06:22:44.88,-00:20:45.5,2005-03-17,00:28:10,2453446.51956,360.0,1.19,I,H,A0620-00,1
rccd050318.0023.fits,A0620-00,06:22:44.96,-00:20:41.3,2005-03-19,00:56:38,2453448.53933,360.0,1.26,B,H,A0620-00,1
rccd050318.0024.fits,A0620-00,06:22:44.98,-00:20:40.8,2005-03-19,01:04:49,2453448.54502,360.0,1.28,V,H,A0620-00,1
rccd050318.0025.fits,A0620-00,06:22:45.14,-00:20:42.0,2005-03-19,01:13:05,2453448.55076,360.0,1.31,I,H,A0620-00,1
rccd050319.0019.fits,A0620-00,06:22:44.79,-00:20:44.3,2005-03-20,02:09:30,2453449.58993,360.0,1.58,B,H,A0620-00,1
rccd050319.0020.fits,A0620-00,06:22:44.72,-00:20:45.1,2005-03-20,02:17:33,2453449.59553,360.0,1.64,V,H,A0620-00,1
rccd050319.0021.fits,A0620-00,06:22:44.69,-00:20:46.5,2005-03-20,02:25:49,2453449.60127,360.0,1.7,I,H,A0620-00,1
rccd050320.0040.fits,A0620-00,06:22:44.81,-00:20:47.2,2005-03-21,02:08:46,2453450.58943,360.0,1.61,B,H,A0620-00,1
rccd050320.0041.fits,A0620-00,06:22:44.78,-00:20:48.3,2005-03-21,02:16:50,2453450.59503,360.0,1.66,V,H,A0620-00,1
rccd050320.0042.fits,A0620-00,06:22:44.72,-00:20:50.8,2005-03-21,02:24:57,2453450.60066,360.0,1.73,I,H,A0620-00,1
rccd050323.0026.fits,A0620-00,06:22:44.98,-00:20:45.2,2005-03-24,01:26:13,2453453.55988,360.0,1.43,B,H,A0620-00,1
rccd050323.0027.fits,A0620-00,06:22:44.89,-00:20:45.1,2005-03-24,01:34:17,2453453.56548,360.0,1.47,V,H,A0620-00,1
rccd050323.0028.fits,A0620-00,06:22:44.90,-00:20:45.7,2005-03-24,01:42:20,2453453.57107,360.0,1.51,I,H,A0620-00,1
rccd050328.0042.fits,A0620-00,06:22:44.49,-00:20:44.7,2005-03-29,01:26:12,2453458.55987,360.0,1.54,B,H,A0620-00,1
rccd050328.0043.fits,A0620-00,06:22:44.58,-00:20:45.3,2005-03-29,01:34:23,2453458.56555,360.0,1.59,V,H,A0620-00,1
rccd050328.0044.fits,A0620-00,06:22:44.58,-00:20:47.1,2005-03-29,01:42:35,2453458.57124,360.0,1.64,I,H,A0620-00,1
rccd050330.0025.fits,A0620-00,06:22:44.49,-00:20:44.9,2005-03-31,00:22:16,2453460.51546,360.0,1.3,B,H,A0620-00,1
rccd050330.0026.fits,A0620-00,06:22:44.60,-00:20:45.5,2005-03-31,00:30:16,2453460.52102,360.0,1.32,V,H,A0620-00,1
rccd050330.0027.fits,A0620-00,06:22:44.84,-00:20:47.3,2005-03-31,00:38:45,2453460.52692,360.0,1.35,I,H,A0620-00,1
rccd050331.0018.fits,A0620-00,06:22:44.72,-00:20:47.8,2005-03-31,23:55:42,2453461.49702,360.0,1.24,B,H,A0620-00,1
rccd050331.0019.fits,A0620-00,06:22:44.78,-00:20:48.4,2005-04-01,00:03:51,2453461.50267,360.0,1.26,V,H,A0620-00,1
rccd050331.0020.fits,A0620-00,06:22:44.88,-00:20:48.7,2005-04-01,00:11:54,2453461.50827,360.0,1.28,I,H,A0620-00,1
rccd050401.0028.fits,A0620-00,06:22:44.65,-00:20:49.5,2005-04-02,01:00:09,2453462.54178,360.0,1.48,B,H,A0620-00,1
rccd050401.0029.fits,A0620-00,06:22:44.64,-00:20:49.6,2005-04-02,01:08:09,2453462.54733,360.0,1.52,V,H,A0620-00,1
rccd050401.0030.fits,A0620-00,06:22:44.78,-00:20:51.8,2005-04-02,01:16:12,2453462.55292,360.0,1.57,I,H,A0620-00,1
rccd050402.0025.fits,A0620-00,06:22:44.54,-00:20:50.3,2005-04-03,01:20:32,2453463.55593,360.0,1.63,B,H,A0620-00,1
rccd050402.0026.fits,A0620-00,06:22:44.46,-00:20:51.3,2005-04-03,01:28:47,2453463.56166,360.0,1.69,V,H,A0620-00,1
rccd050402.0027.fits,A0620-00,06:22:44.49,-00:20:53.5,2005-04-03,01:37:04,2453463.56741,360.0,1.76,I,H,A0620-00,1
rccd050404.0024.fits,A0620-00,06:22:46.07,-00:20:37.4,2005-04-05,00:14:56,2453465.51038,360.0,1.34,B,H,A0620-00,1
rccd050404.0025.fits,A0620-00,06:22:46.27,-00:20:41.2,2005-04-05,00:22:56,2453465.51593,360.0,1.36,V,H,A0620-00,1
rccd050404.0026.fits,A0620-00,06:22:46.32,-00:20:43.0,2005-04-05,00:31:00,2453465.52153,360.0,1.4,I,H,A0620-00,1
rccd050407.0025.fits,A0620-00,06:22:44.46,-00:20:44.7,2005-04-08,00:11:44,2453468.50815,360.0,1.37,B,H,A0620-00,1
rccd050407.0026.fits,A0620-00,06:22:44.49,-00:20:48.1,2005-04-08,00:19:47,2453468.51374,360.0,1.4,V,H,A0620-00,1
rccd050407.0027.fits,A0620-00,06:22:44.41,-00:20:49.7,2005-04-08,00:27:49,2453468.51932,360.0,1.43,I,H,A0620-00,1
rccd050409.0028.fits,A0620-00,06:22:44.47,-00:20:44.4,2005-04-10,00:16:38,2453470.51155,360.0,1.42,B,H,A0620-00,1
rccd050409.0029.fits,A0620-00,06:22:44.49,-00:20:44.7,2005-04-10,00:24:37,2453470.5171,360.0,1.46,V,H,A0620-00,1
rccd050409.0030.fits,A0620-00,06:22:44.46,-00:20:45.6,2005-04-10,00:32:40,2453470.52269,360.0,1.5,I,H,A0620-00,1
rccd050412.0021.fits,A0620-00,06:22:44.49,-00:20:44.7,2005-04-12,23:59:37,2453473.49974,360.0,1.4,B,H,A0620-00,1
rccd050412.0022.fits,A0620-00,06:22:44.52,-00:20:45.0,2005-04-13,00:07:37,2453473.5053,360.0,1.43,V,H,A0620-00,1
rccd050412.0023.fits,A0620-00,06:22:44.51,-00:20:45.4,2005-04-13,00:15:40,2453473.51089,360.0,1.47,I,H,A0620-00,1
rccd050817.0153.fits,A0620-00,06:22:44.37,-00:20:46.1,2005-08-18,09:19:31,2453600.88856,360.0,2.28,I,H,A0620-00,No
rccd050817.0154.fits,A0620-00,06:22:44.32,-00:20:46.8,2005-08-18,09:28:15,2453600.89462,360.0,2.14,V,H,A0620-00,4
rccd050918.0102.fits,A0620-00,06:22:44.45,-00:20:45.4,2005-09-19,08:19:47,2453632.84707,360.0,1.58,I,H,A0620-00,4
rccd050918.0103.fits,A0620-00,06:22:44.39,-00:20:45.1,2005-09-19,08:27:50,2453632.85267,360.0,1.53,V,H,A0620-00,8
rccd051118.0076.fits,A0620-00,06:22:44.49,-00:20:45.0,2005-11-19,06:52:53,2453693.78673,360.0,1.15,B,H,A0620-00,1
rccd051118.0077.fits,A0620-00,06:22:44.46,-00:20:46.1,2005-11-19,07:00:11,2453693.7918,360.0,1.15,V,H,A0620-00,1
